"REF_DATE","GEO","DGUID","Criminal Justice System","Key indicators","Sex of accused","Offences","Statistics","Fiscal quarters","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021/2022","Saskatchewan","2016A000247","Adult criminal courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276970715","8.1.2.1.28.2.3","17.2","","","","1"
"2022/2023","Saskatchewan","2016A000247","Adult criminal courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276970715","8.1.2.1.28.2.3","","..","","","1"
"2019/2020","Saskatchewan","2016A000247","Adult criminal courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276970822","8.1.2.1.33.2.3","","..","","","1"
"2020/2021","Saskatchewan","2016A000247","Adult criminal courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276970822","8.1.2.1.33.2.3","-9.5","","","","1"
"2021/2022","Saskatchewan","2016A000247","Adult criminal courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276970822","8.1.2.1.33.2.3","14.7","","","","1"
"2022/2023","Saskatchewan","2016A000247","Adult criminal courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276970822","8.1.2.1.33.2.3","","..","","","1"
"2019/2020","Saskatchewan","2016A000247","Adult criminal courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276970911","8.1.2.1.36.2.3","","..","","","1"
"2020/2021","Saskatchewan","2016A000247","Adult criminal courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276970911","8.1.2.1.36.2.3","-16.4","","","","1"
"2021/2022","Saskatchewan","2016A000247","Adult criminal courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276970911","8.1.2.1.36.2.3","27.0","","","","1"
"2022/2023","Saskatchewan","2016A000247","Adult criminal courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276970911","8.1.2.1.36.2.3","","..","","","1"
"2019/2020","Saskatchewan","2016A000247","Youth courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276973449","8.2.2.1.1.2.3","","..","","","1"
"2020/2021","Saskatchewan","2016A000247","Youth courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276973449","8.2.2.1.1.2.3","-33.8","","","","1"
"2021/2022","Saskatchewan","2016A000247","Youth courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276973449","8.2.2.1.1.2.3","-27.0","","","","1"
"2022/2023","Saskatchewan","2016A000247","Youth courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276973449","8.2.2.1.1.2.3","","..","","","1"
"2019/2020","Saskatchewan","2016A000247","Youth courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276973538","8.2.2.1.4.2.3","","..","","","1"
"2020/2021","Saskatchewan","2016A000247","Youth courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276973538","8.2.2.1.4.2.3","-11.8","","","","1"
"2021/2022","Saskatchewan","2016A000247","Youth courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276973538","8.2.2.1.4.2.3","-30.7","","","","1"
"2022/2023","Saskatchewan","2016A000247","Youth courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276973538","8.2.2.1.4.2.3","","..","","","1"
"2019/2020","Saskatchewan","2016A000247","Youth courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276973717","8.2.2.1.15.2.3","","..","","","1"
"2020/2021","Saskatchewan","2016A000247","Youth courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276973717","8.2.2.1.15.2.3","-49.3","","","","1"
"2021/2022","Saskatchewan","2016A000247","Youth courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276973717","8.2.2.1.15.2.3","-35.2","","","","1"
"2022/2023","Saskatchewan","2016A000247","Youth courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276973717","8.2.2.1.15.2.3","","..","","","1"
"2019/2020","Saskatchewan","2016A000247","Youth courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276973850","8.2.2.1.22.2.3","","..","","","1"
"2020/2021","Saskatchewan","2016A000247","Youth courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276973850","8.2.2.1.22.2.3","-22.6","","","","1"
"2021/2022","Saskatchewan","2016A000247","Youth courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276973850","8.2.2.1.22.2.3","-13.6","","","","1"
"2022/2023","Saskatchewan","2016A000247","Youth courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276973850","8.2.2.1.22.2.3","","..","","","1"
"2019/2020","Saskatchewan","2016A000247","Youth courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276973944","8.2.2.1.28.2.3","","..","","","1"
"2020/2021","Saskatchewan","2016A000247","Youth courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276973944","8.2.2.1.28.2.3","-37.2","","","","1"
"2021/2022","Saskatchewan","2016A000247","Youth courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276973944","8.2.2.1.28.2.3","-11.5","","","","1"
"2022/2023","Saskatchewan","2016A000247","Youth courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276973944","8.2.2.1.28.2.3","","..","","","1"
"2019/2020","Saskatchewan","2016A000247","Youth courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276974011","8.2.2.1.33.2.3","","..","","","1"
"2020/2021","Saskatchewan","2016A000247","Youth courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276974011","8.2.2.1.33.2.3","25.9","","","","1"
"2021/2022","Saskatchewan","2016A000247","Youth courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276974011","8.2.2.1.33.2.3","-2.1","","","","1"
"2022/2023","Saskatchewan","2016A000247","Youth courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276974011","8.2.2.1.33.2.3","","..","","","1"
"2019/2020","Saskatchewan","2016A000247","Youth courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276974050","8.2.2.1.36.2.3","","..","","","1"
"2020/2021","Saskatchewan","2016A000247","Youth courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276974050","8.2.2.1.36.2.3","-47.7","","","","1"
"2021/2022","Saskatchewan","2016A000247","Youth courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276974050","8.2.2.1.36.2.3","-42.3","","","","1"
"2022/2023","Saskatchewan","2016A000247","Youth courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276974050","8.2.2.1.36.2.3","","..","","","1"
"2019/2020","Alberta","2016A000248","Adult criminal courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276975573","9.1.2.1.1.2.3","","..","","","1"
"2020/2021","Alberta","2016A000248","Adult criminal courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276975573","9.1.2.1.1.2.3","-17.9","","","","1"
"2021/2022","Alberta","2016A000248","Adult criminal courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276975573","9.1.2.1.1.2.3","-17.3","","","","1"
"2022/2023","Alberta","2016A000248","Adult criminal courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276975573","9.1.2.1.1.2.3","10.2","","","","1"
"2019/2020","Alberta","2016A000248","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276975663","9.1.2.1.4.2.3","","..","","","1"
"2020/2021","Alberta","2016A000248","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276975663","9.1.2.1.4.2.3","-9.0","","","","1"
"2021/2022","Alberta","2016A000248","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276975663","9.1.2.1.4.2.3","0.2","","","","1"
"2022/2023","Alberta","2016A000248","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276975663","9.1.2.1.4.2.3","17.2","","","","1"
"2019/2020","Alberta","2016A000248","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276975940","9.1.2.1.15.2.3","","..","","","1"
"2020/2021","Alberta","2016A000248","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276975940","9.1.2.1.15.2.3","-23.1","","","","1"
"2021/2022","Alberta","2016A000248","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276975940","9.1.2.1.15.2.3","-29.1","","","","1"
"2022/2023","Alberta","2016A000248","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276975940","9.1.2.1.15.2.3","15.5","","","","1"
"2019/2020","Alberta","2016A000248","Adult criminal courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276976138","9.1.2.1.22.2.3","","..","","","1"
"2020/2021","Alberta","2016A000248","Adult criminal courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276976138","9.1.2.1.22.2.3","-23.3","","","","1"
"2021/2022","Alberta","2016A000248","Adult criminal courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276976138","9.1.2.1.22.2.3","-9.4","","","","1"
"2022/2023","Alberta","2016A000248","Adult criminal courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276976138","9.1.2.1.22.2.3","2.7","","","","1"
"2019/2020","Alberta","2016A000248","Adult criminal courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276976295","9.1.2.1.28.2.3","","..","","","1"
"2020/2021","Alberta","2016A000248","Adult criminal courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276976295","9.1.2.1.28.2.3","-2.2","","","","1"
"2021/2022","Alberta","2016A000248","Adult criminal courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276976295","9.1.2.1.28.2.3","-4.8","","","","1"
"2022/2023","Alberta","2016A000248","Adult criminal courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276976295","9.1.2.1.28.2.3","11.1","","","","1"
"2019/2020","Alberta","2016A000248","Adult criminal courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276976401","9.1.2.1.33.2.3","","..","","","1"
"2020/2021","Alberta","2016A000248","Adult criminal courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276976401","9.1.2.1.33.2.3","-21.9","","","","1"
"2021/2022","Alberta","2016A000248","Adult criminal courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276976401","9.1.2.1.33.2.3","-33.9","","","","1"
"2022/2023","Alberta","2016A000248","Adult criminal courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276976401","9.1.2.1.33.2.3","-18.3","","","","1"
"2019/2020","Alberta","2016A000248","Adult criminal courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276976489","9.1.2.1.36.2.3","","..","","","1"
"2020/2021","Alberta","2016A000248","Adult criminal courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276976489","9.1.2.1.36.2.3","-10.7","","","","1"
"2021/2022","Alberta","2016A000248","Adult criminal courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276976489","9.1.2.1.36.2.3","-24.7","","","","1"
"2022/2023","Alberta","2016A000248","Adult criminal courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276976489","9.1.2.1.36.2.3","5.5","","","","1"
"2019/2020","Alberta","2016A000248","Youth courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276978541","9.2.2.1.1.2.3","","..","","","1"
"2020/2021","Alberta","2016A000248","Youth courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276978541","9.2.2.1.1.2.3","-39.8","","","","1"
"2021/2022","Alberta","2016A000248","Youth courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276978541","9.2.2.1.1.2.3","-24.4","","","","1"
"2022/2023","Alberta","2016A000248","Youth courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276978541","9.2.2.1.1.2.3","13.3","","","","1"
"2019/2020","Alberta","2016A000248","Youth courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276978622","9.2.2.1.4.2.3","","..","","","1"
"2020/2021","Alberta","2016A000248","Youth courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276978622","9.2.2.1.4.2.3","-30.0","","","","1"
"2021/2022","Alberta","2016A000248","Youth courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276978622","9.2.2.1.4.2.3","-27.7","","","","1"
"2022/2023","Alberta","2016A000248","Youth courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276978622","9.2.2.1.4.2.3","41.0","","","","1"
"2019/2020","Alberta","2016A000248","Youth courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276978788","9.2.2.1.15.2.3","","..","","","1"
"2020/2021","Alberta","2016A000248","Youth courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276978788","9.2.2.1.15.2.3","-50.9","","","","1"
"2021/2022","Alberta","2016A000248","Youth courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276978788","9.2.2.1.15.2.3","-18.6","","","","1"
"2022/2023","Alberta","2016A000248","Youth courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276978788","9.2.2.1.15.2.3","-18.2","","","","1"
"2019/2020","Alberta","2016A000248","Youth courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276978921","9.2.2.1.22.2.3","","..","","","1"
"2020/2021","Alberta","2016A000248","Youth courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276978921","9.2.2.1.22.2.3","-43.2","","","","1"
"2021/2022","Alberta","2016A000248","Youth courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276978921","9.2.2.1.22.2.3","-31.3","","","","1"
"2022/2023","Alberta","2016A000248","Youth courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276978921","9.2.2.1.22.2.3","4.0","","","","1"
"2019/2020","Alberta","2016A000248","Youth courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276979021","9.2.2.1.28.2.3","","..","","","1"
"2020/2021","Alberta","2016A000248","Youth courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276979021","9.2.2.1.28.2.3","-39.4","","","","1"
"2021/2022","Alberta","2016A000248","Youth courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276979021","9.2.2.1.28.2.3","-20.1","","","","1"
"2022/2023","Alberta","2016A000248","Youth courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276979021","9.2.2.1.28.2.3","23.0","","","","1"
"2019/2020","Alberta","2016A000248","Youth courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276979080","9.2.2.1.33.2.3","","..","","","1"
"2020/2021","Alberta","2016A000248","Youth courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276979080","9.2.2.1.33.2.3","-21.4","","","","1"
"2021/2022","Alberta","2016A000248","Youth courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276979080","9.2.2.1.33.2.3","-48.6","","","","1"
"2022/2023","Alberta","2016A000248","Youth courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276979080","9.2.2.1.33.2.3","-41.6","","","","1"
"2019/2020","Alberta","2016A000248","Youth courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276979121","9.2.2.1.36.2.3","","..","","","1"
"2020/2021","Alberta","2016A000248","Youth courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276979121","9.2.2.1.36.2.3","-43.3","","","","1"
"2021/2022","Alberta","2016A000248","Youth courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276979121","9.2.2.1.36.2.3","-12.6","","","","1"
"2022/2023","Alberta","2016A000248","Youth courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276979121","9.2.2.1.36.2.3","-18.8","","","","1"
"2019/2020","British Columbia","2016A000259","Adult criminal courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276980274","10.1.2.1.1.2.3","","..","","","1"
"2020/2021","British Columbia","2016A000259","Adult criminal courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276980274","10.1.2.1.1.2.3","-15.1","","","","1"
"2021/2022","British Columbia","2016A000259","Adult criminal courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276980274","10.1.2.1.1.2.3","1.4","","","","1"
"2022/2023","British Columbia","2016A000259","Adult criminal courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276980274","10.1.2.1.1.2.3","-9.8","","","","1"
"2019/2020","British Columbia","2016A000259","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276980364","10.1.2.1.4.2.3","","..","","","1"
"2020/2021","British Columbia","2016A000259","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276980364","10.1.2.1.4.2.3","-8.8","","","","1"
"2021/2022","British Columbia","2016A000259","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276980364","10.1.2.1.4.2.3","8.6","","","","1"
"2022/2023","British Columbia","2016A000259","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276980364","10.1.2.1.4.2.3","-7.0","","","","1"
"2019/2020","British Columbia","2016A000259","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276980631","10.1.2.1.15.2.3","","..","","","1"
"2020/2021","British Columbia","2016A000259","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276980631","10.1.2.1.15.2.3","-24.7","","","","1"
"2021/2022","British Columbia","2016A000259","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276980631","10.1.2.1.15.2.3","-9.1","","","","1"
"2022/2023","British Columbia","2016A000259","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276980631","10.1.2.1.15.2.3","-9.0","","","","1"
"2019/2020","British Columbia","2016A000259","Adult criminal courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276980820","10.1.2.1.22.2.3","","..","","","1"
"2020/2021","British Columbia","2016A000259","Adult criminal courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276980820","10.1.2.1.22.2.3","-34.3","","","","1"
"2021/2022","British Columbia","2016A000259","Adult criminal courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276980820","10.1.2.1.22.2.3","-15.1","","","","1"
"2022/2023","British Columbia","2016A000259","Adult criminal courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276980820","10.1.2.1.22.2.3","-4.2","","","","1"
"2019/2020","British Columbia","2016A000259","Adult criminal courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276980959","10.1.2.1.28.2.3","","..","","","1"
"2020/2021","British Columbia","2016A000259","Adult criminal courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276980959","10.1.2.1.28.2.3","62.2","","","","1"
"2021/2022","British Columbia","2016A000259","Adult criminal courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276980959","10.1.2.1.28.2.3","11.9","","","","1"
"2022/2023","British Columbia","2016A000259","Adult criminal courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276980959","10.1.2.1.28.2.3","-11.9","","","","1"
"2019/2020","British Columbia","2016A000259","Adult criminal courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276981055","10.1.2.1.33.2.3","","..","","","1"
"2020/2021","British Columbia","2016A000259","Adult criminal courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276981055","10.1.2.1.33.2.3","-13.1","","","","1"
"2021/2022","British Columbia","2016A000259","Adult criminal courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276981055","10.1.2.1.33.2.3","23.3","","","","1"
"2022/2023","British Columbia","2016A000259","Adult criminal courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276981055","10.1.2.1.33.2.3","-12.8","","","","1"
"2019/2020","British Columbia","2016A000259","Adult criminal courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276981140","10.1.2.1.36.2.3","","..","","","1"
"2020/2021","British Columbia","2016A000259","Adult criminal courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276981140","10.1.2.1.36.2.3","-22.4","","","","1"
"2021/2022","British Columbia","2016A000259","Adult criminal courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276981140","10.1.2.1.36.2.3","12.7","","","","1"
"2022/2023","British Columbia","2016A000259","Adult criminal courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276981140","10.1.2.1.36.2.3","-24.0","","","","1"
"2019/2020","British Columbia","2016A000259","Youth courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276983230","10.2.2.1.1.2.3","","..","","","1"
"2020/2021","British Columbia","2016A000259","Youth courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276983230","10.2.2.1.1.2.3","-24.1","","","","1"
"2021/2022","British Columbia","2016A000259","Youth courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276983230","10.2.2.1.1.2.3","-8.3","","","","1"
"2022/2023","British Columbia","2016A000259","Youth courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276983230","10.2.2.1.1.2.3","-17.7","","","","1"
"2019/2020","British Columbia","2016A000259","Youth courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276983308","10.2.2.1.4.2.3","","..","","","1"
"2020/2021","British Columbia","2016A000259","Youth courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276983308","10.2.2.1.4.2.3","-14.0","","","","1"
"2021/2022","British Columbia","2016A000259","Youth courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276983308","10.2.2.1.4.2.3","8.7","","","","1"
"2022/2023","British Columbia","2016A000259","Youth courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276983308","10.2.2.1.4.2.3","-13.3","","","","1"
"2019/2020","British Columbia","2016A000259","Youth courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276983454","10.2.2.1.15.2.3","","..","","","1"
"2020/2021","British Columbia","2016A000259","Youth courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276983454","10.2.2.1.15.2.3","-35.8","","","","1"
"2021/2022","British Columbia","2016A000259","Youth courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276983454","10.2.2.1.15.2.3","-31.7","","","","1"
"2022/2023","British Columbia","2016A000259","Youth courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276983454","10.2.2.1.15.2.3","-38.9","","","","1"
"2019/2020","British Columbia","2016A000259","Youth courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276983552","10.2.2.1.22.2.3","","..","","","1"
"2020/2021","British Columbia","2016A000259","Youth courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276983552","10.2.2.1.22.2.3","-62.7","","","","1"
"2021/2022","British Columbia","2016A000259","Youth courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276983552","10.2.2.1.22.2.3","-42.5","","","","1"
"2022/2023","British Columbia","2016A000259","Youth courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276983552","10.2.2.1.22.2.3","30.0","","","","1"
